,C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS,DATETIME,WEEKDAY,ENTRY_DIFFS,EXIT_DIFFS,TOTAL_TRAFFIC,DDATE,DWEEKDAY
0,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/16/2018,00:00:00,REGULAR,6658725,2257032,2018-06-16 00:00:00,5,,,,2018-06-15,4
1,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/16/2018,04:00:00,REGULAR,6658747,2257036,2018-06-16 04:00:00,5,22.0,4.0,26.0,2018-06-16,5
2,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/16/2018,08:00:00,REGULAR,6658766,2257068,2018-06-16 08:00:00,5,19.0,32.0,51.0,2018-06-16,5
3,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/16/2018,12:00:00,REGULAR,6658866,2257139,2018-06-16 12:00:00,5,100.0,71.0,171.0,2018-06-16,5
4,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/16/2018,16:00:00,REGULAR,6659043,2257188,2018-06-16 16:00:00,5,177.0,49.0,226.0,2018-06-16,5
5,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/16/2018,20:00:00,REGULAR,6659281,2257223,2018-06-16 20:00:00,5,238.0,35.0,273.0,2018-06-16,5
6,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/17/2018,00:00:00,REGULAR,6659424,2257246,2018-06-17 00:00:00,6,143.0,23.0,166.0,2018-06-16,5
7,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/17/2018,04:00:00,REGULAR,6659438,2257250,2018-06-17 04:00:00,6,14.0,4.0,18.0,2018-06-17,6
8,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/17/2018,08:00:00,REGULAR,6659449,2257263,2018-06-17 08:00:00,6,11.0,13.0,24.0,2018-06-17,6
9,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/17/2018,12:00:00,REGULAR,6659514,2257309,2018-06-17 12:00:00,6,65.0,46.0,111.0,2018-06-17,6
10,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/17/2018,16:00:00,REGULAR,6659675,2257334,2018-06-17 16:00:00,6,161.0,25.0,186.0,2018-06-17,6
11,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/17/2018,20:00:00,REGULAR,6659873,2257354,2018-06-17 20:00:00,6,198.0,20.0,218.0,2018-06-17,6
12,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/18/2018,00:00:00,REGULAR,6659973,2257373,2018-06-18 00:00:00,0,100.0,19.0,119.0,2018-06-17,6
13,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/18/2018,04:00:00,REGULAR,6659977,2257379,2018-06-18 04:00:00,0,4.0,6.0,10.0,2018-06-18,0
14,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/18/2018,08:00:00,REGULAR,6660012,2257499,2018-06-18 08:00:00,0,35.0,120.0,155.0,2018-06-18,0
15,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/18/2018,12:00:00,REGULAR,6660158,2257731,2018-06-18 12:00:00,0,146.0,232.0,378.0,2018-06-18,0
16,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/18/2018,16:00:00,REGULAR,6660414,2257805,2018-06-18 16:00:00,0,256.0,74.0,330.0,2018-06-18,0
17,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/18/2018,20:00:00,REGULAR,6661168,2257851,2018-06-18 20:00:00,0,754.0,46.0,800.0,2018-06-18,0
18,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/19/2018,00:00:00,REGULAR,6661328,2257879,2018-06-19 00:00:00,1,160.0,28.0,188.0,2018-06-18,0
19,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/19/2018,04:00:00,REGULAR,6661338,2257881,2018-06-19 04:00:00,1,10.0,2.0,12.0,2018-06-19,1
20,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/19/2018,08:00:00,REGULAR,6661377,2257996,2018-06-19 08:00:00,1,39.0,115.0,154.0,2018-06-19,1
21,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/19/2018,12:00:00,REGULAR,6661516,2258236,2018-06-19 12:00:00,1,139.0,240.0,379.0,2018-06-19,1
22,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/19/2018,16:00:00,REGULAR,6661800,2258291,2018-06-19 16:00:00,1,284.0,55.0,339.0,2018-06-19,1
23,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/19/2018,20:00:00,REGULAR,6662577,2258355,2018-06-19 20:00:00,1,777.0,64.0,841.0,2018-06-19,1
24,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/20/2018,00:00:00,REGULAR,6662745,2258391,2018-06-20 00:00:00,2,168.0,36.0,204.0,2018-06-19,1
25,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/20/2018,04:00:00,REGULAR,6662763,2258393,2018-06-20 04:00:00,2,18.0,2.0,20.0,2018-06-20,2
26,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/20/2018,08:00:00,REGULAR,6662811,2258487,2018-06-20 08:00:00,2,48.0,94.0,142.0,2018-06-20,2
27,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/20/2018,12:00:00,REGULAR,6662955,2258716,2018-06-20 12:00:00,2,144.0,229.0,373.0,2018-06-20,2
28,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/20/2018,16:00:00,REGULAR,6663232,2258777,2018-06-20 16:00:00,2,277.0,61.0,338.0,2018-06-20,2
29,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/20/2018,20:00:00,REGULAR,6663990,2258837,2018-06-20 20:00:00,2,758.0,60.0,818.0,2018-06-20,2
30,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/21/2018,00:00:00,REGULAR,6664246,2258865,2018-06-21 00:00:00,3,256.0,28.0,284.0,2018-06-20,2
31,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/21/2018,04:00:00,REGULAR,6664254,2258870,2018-06-21 04:00:00,3,8.0,5.0,13.0,2018-06-21,3
32,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/21/2018,08:00:00,REGULAR,6664295,2258979,2018-06-21 08:00:00,3,41.0,109.0,150.0,2018-06-21,3
33,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/21/2018,12:00:00,REGULAR,6664427,2259229,2018-06-21 12:00:00,3,132.0,250.0,382.0,2018-06-21,3
34,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/21/2018,16:00:00,REGULAR,6664725,2259323,2018-06-21 16:00:00,3,298.0,94.0,392.0,2018-06-21,3
35,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/21/2018,20:00:00,REGULAR,6665464,2259414,2018-06-21 20:00:00,3,739.0,91.0,830.0,2018-06-21,3
36,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/22/2018,00:00:00,REGULAR,6665719,2259448,2018-06-22 00:00:00,4,255.0,34.0,289.0,2018-06-21,3
37,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/22/2018,04:00:00,REGULAR,6665738,2259451,2018-06-22 04:00:00,4,19.0,3.0,22.0,2018-06-22,4
38,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/22/2018,08:00:00,REGULAR,6665762,2259540,2018-06-22 08:00:00,4,24.0,89.0,113.0,2018-06-22,4
39,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/22/2018,12:00:00,REGULAR,6665906,2259740,2018-06-22 12:00:00,4,144.0,200.0,344.0,2018-06-22,4
40,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/22/2018,16:00:00,REGULAR,6666235,2259814,2018-06-22 16:00:00,4,329.0,74.0,403.0,2018-06-22,4
41,A002,R051,02-00-00,59 ST,NQR456W,BMT,06/22/2018,20:00:00,REGULAR,6666924,2259874,2018-06-22 20:00:00,4,689.0,60.0,749.0,2018-06-22,4
42,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/16/2018,00:00:00,REGULAR,5964171,1334598,2018-06-16 00:00:00,5,,,,2018-06-15,4
43,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/16/2018,04:00:00,REGULAR,5964188,1334606,2018-06-16 04:00:00,5,17.0,8.0,25.0,2018-06-16,5
44,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/16/2018,08:00:00,REGULAR,5964202,1334630,2018-06-16 08:00:00,5,14.0,24.0,38.0,2018-06-16,5
45,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/16/2018,12:00:00,REGULAR,5964277,1334664,2018-06-16 12:00:00,5,75.0,34.0,109.0,2018-06-16,5
46,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/16/2018,16:00:00,REGULAR,5964465,1334703,2018-06-16 16:00:00,5,188.0,39.0,227.0,2018-06-16,5
47,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/16/2018,20:00:00,REGULAR,5964725,1334730,2018-06-16 20:00:00,5,260.0,27.0,287.0,2018-06-16,5
48,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/17/2018,00:00:00,REGULAR,5964857,1334759,2018-06-17 00:00:00,6,132.0,29.0,161.0,2018-06-16,5
49,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/17/2018,04:00:00,REGULAR,5964864,1334762,2018-06-17 04:00:00,6,7.0,3.0,10.0,2018-06-17,6
50,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/17/2018,08:00:00,REGULAR,5964877,1334766,2018-06-17 08:00:00,6,13.0,4.0,17.0,2018-06-17,6
51,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/17/2018,12:00:00,REGULAR,5964925,1334795,2018-06-17 12:00:00,6,48.0,29.0,77.0,2018-06-17,6
52,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/17/2018,16:00:00,REGULAR,5965044,1334821,2018-06-17 16:00:00,6,119.0,26.0,145.0,2018-06-17,6
53,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/17/2018,20:00:00,REGULAR,5965201,1334844,2018-06-17 20:00:00,6,157.0,23.0,180.0,2018-06-17,6
54,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/18/2018,00:00:00,REGULAR,5965294,1334869,2018-06-18 00:00:00,0,93.0,25.0,118.0,2018-06-17,6
55,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/18/2018,04:00:00,REGULAR,5965299,1334870,2018-06-18 04:00:00,0,5.0,1.0,6.0,2018-06-18,0
56,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/18/2018,08:00:00,REGULAR,5965328,1334922,2018-06-18 08:00:00,0,29.0,52.0,81.0,2018-06-18,0
57,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/18/2018,12:00:00,REGULAR,5965452,1335006,2018-06-18 12:00:00,0,124.0,84.0,208.0,2018-06-18,0
58,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/18/2018,16:00:00,REGULAR,5965672,1335049,2018-06-18 16:00:00,0,220.0,43.0,263.0,2018-06-18,0
59,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/18/2018,20:00:00,REGULAR,5966251,1335111,2018-06-18 20:00:00,0,579.0,62.0,641.0,2018-06-18,0
60,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/19/2018,00:00:00,REGULAR,5966391,1335127,2018-06-19 00:00:00,1,140.0,16.0,156.0,2018-06-18,0
61,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/19/2018,04:00:00,REGULAR,5966393,1335129,2018-06-19 04:00:00,1,2.0,2.0,4.0,2018-06-19,1
62,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/19/2018,08:00:00,REGULAR,5966422,1335181,2018-06-19 08:00:00,1,29.0,52.0,81.0,2018-06-19,1
63,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/19/2018,12:00:00,REGULAR,5966544,1335294,2018-06-19 12:00:00,1,122.0,113.0,235.0,2018-06-19,1
64,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/19/2018,16:00:00,REGULAR,5966784,1335348,2018-06-19 16:00:00,1,240.0,54.0,294.0,2018-06-19,1
65,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/19/2018,20:00:00,REGULAR,5967391,1335406,2018-06-19 20:00:00,1,607.0,58.0,665.0,2018-06-19,1
66,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/20/2018,00:00:00,REGULAR,5967567,1335430,2018-06-20 00:00:00,2,176.0,24.0,200.0,2018-06-19,1
67,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/20/2018,04:00:00,REGULAR,5967571,1335432,2018-06-20 04:00:00,2,4.0,2.0,6.0,2018-06-20,2
68,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/20/2018,08:00:00,REGULAR,5967597,1335490,2018-06-20 08:00:00,2,26.0,58.0,84.0,2018-06-20,2
69,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/20/2018,12:00:00,REGULAR,5967726,1335619,2018-06-20 12:00:00,2,129.0,129.0,258.0,2018-06-20,2
70,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/20/2018,16:00:00,REGULAR,5967999,1335653,2018-06-20 16:00:00,2,273.0,34.0,307.0,2018-06-20,2
71,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/20/2018,20:00:00,REGULAR,5968556,1335701,2018-06-20 20:00:00,2,557.0,48.0,605.0,2018-06-20,2
72,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/21/2018,00:00:00,REGULAR,5968720,1335718,2018-06-21 00:00:00,3,164.0,17.0,181.0,2018-06-20,2
73,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/21/2018,04:00:00,REGULAR,5968725,1335721,2018-06-21 04:00:00,3,5.0,3.0,8.0,2018-06-21,3
74,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/21/2018,08:00:00,REGULAR,5968749,1335769,2018-06-21 08:00:00,3,24.0,48.0,72.0,2018-06-21,3
75,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/21/2018,12:00:00,REGULAR,5968868,1335894,2018-06-21 12:00:00,3,119.0,125.0,244.0,2018-06-21,3
76,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/21/2018,16:00:00,REGULAR,5969103,1335944,2018-06-21 16:00:00,3,235.0,50.0,285.0,2018-06-21,3
77,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/21/2018,20:00:00,REGULAR,5969710,1335995,2018-06-21 20:00:00,3,607.0,51.0,658.0,2018-06-21,3
78,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/22/2018,00:00:00,REGULAR,5969873,1336012,2018-06-22 00:00:00,4,163.0,17.0,180.0,2018-06-21,3
79,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/22/2018,04:00:00,REGULAR,5969884,1336016,2018-06-22 04:00:00,4,11.0,4.0,15.0,2018-06-22,4
80,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/22/2018,08:00:00,REGULAR,5969899,1336061,2018-06-22 08:00:00,4,15.0,45.0,60.0,2018-06-22,4
81,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/22/2018,12:00:00,REGULAR,5970022,1336159,2018-06-22 12:00:00,4,123.0,98.0,221.0,2018-06-22,4
82,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/22/2018,16:00:00,REGULAR,5970280,1336206,2018-06-22 16:00:00,4,258.0,47.0,305.0,2018-06-22,4
83,A002,R051,02-00-01,59 ST,NQR456W,BMT,06/22/2018,20:00:00,REGULAR,5970881,1336237,2018-06-22 20:00:00,4,601.0,31.0,632.0,2018-06-22,4
84,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/16/2018,00:00:00,REGULAR,1090704,4067834,2018-06-16 00:00:00,5,,,,2018-06-15,4
85,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/16/2018,04:00:00,REGULAR,1090709,4067866,2018-06-16 04:00:00,5,5.0,32.0,37.0,2018-06-16,5
86,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/16/2018,08:00:00,REGULAR,1090718,4067940,2018-06-16 08:00:00,5,9.0,74.0,83.0,2018-06-16,5
87,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/16/2018,12:00:00,REGULAR,1090759,4068242,2018-06-16 12:00:00,5,41.0,302.0,343.0,2018-06-16,5
88,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/16/2018,16:00:00,REGULAR,1090821,4068526,2018-06-16 16:00:00,5,62.0,284.0,346.0,2018-06-16,5
89,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/16/2018,20:00:00,REGULAR,1090954,4068768,2018-06-16 20:00:00,5,133.0,242.0,375.0,2018-06-16,5
90,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/17/2018,00:00:00,REGULAR,1091038,4068898,2018-06-17 00:00:00,6,84.0,130.0,214.0,2018-06-16,5
91,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/17/2018,04:00:00,REGULAR,1091043,4068924,2018-06-17 04:00:00,6,5.0,26.0,31.0,2018-06-17,6
92,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/17/2018,08:00:00,REGULAR,1091046,4068961,2018-06-17 08:00:00,6,3.0,37.0,40.0,2018-06-17,6
93,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/17/2018,12:00:00,REGULAR,1091072,4069144,2018-06-17 12:00:00,6,26.0,183.0,209.0,2018-06-17,6
94,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/17/2018,16:00:00,REGULAR,1091124,4069368,2018-06-17 16:00:00,6,52.0,224.0,276.0,2018-06-17,6
95,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/17/2018,20:00:00,REGULAR,1091194,4069598,2018-06-17 20:00:00,6,70.0,230.0,300.0,2018-06-17,6
96,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/18/2018,00:00:00,REGULAR,1091256,4069722,2018-06-18 00:00:00,0,62.0,124.0,186.0,2018-06-17,6
97,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/18/2018,04:00:00,REGULAR,1091257,4069726,2018-06-18 04:00:00,0,1.0,4.0,5.0,2018-06-18,0
98,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/18/2018,08:00:00,REGULAR,1091262,4069965,2018-06-18 08:00:00,0,5.0,239.0,244.0,2018-06-18,0
99,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/18/2018,12:00:00,REGULAR,1091309,4070748,2018-06-18 12:00:00,0,47.0,783.0,830.0,2018-06-18,0
100,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/18/2018,16:00:00,REGULAR,1091397,4071122,2018-06-18 16:00:00,0,88.0,374.0,462.0,2018-06-18,0
101,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/18/2018,20:00:00,REGULAR,1091663,4071746,2018-06-18 20:00:00,0,266.0,624.0,890.0,2018-06-18,0
102,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/19/2018,00:00:00,REGULAR,1091767,4071909,2018-06-19 00:00:00,1,104.0,163.0,267.0,2018-06-18,0
103,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/19/2018,04:00:00,REGULAR,1091770,4071921,2018-06-19 04:00:00,1,3.0,12.0,15.0,2018-06-19,1
104,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/19/2018,08:00:00,REGULAR,1091778,4072213,2018-06-19 08:00:00,1,8.0,292.0,300.0,2018-06-19,1
105,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/19/2018,12:00:00,REGULAR,1091826,4073013,2018-06-19 12:00:00,1,48.0,800.0,848.0,2018-06-19,1
106,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/19/2018,16:00:00,REGULAR,1091938,4073388,2018-06-19 16:00:00,1,112.0,375.0,487.0,2018-06-19,1
107,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/19/2018,20:00:00,REGULAR,1092205,4073991,2018-06-19 20:00:00,1,267.0,603.0,870.0,2018-06-19,1
108,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/20/2018,00:00:00,REGULAR,1092314,4074168,2018-06-20 00:00:00,2,109.0,177.0,286.0,2018-06-19,1
109,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/20/2018,04:00:00,REGULAR,1092316,4074178,2018-06-20 04:00:00,2,2.0,10.0,12.0,2018-06-20,2
110,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/20/2018,08:00:00,REGULAR,1092328,4074453,2018-06-20 08:00:00,2,12.0,275.0,287.0,2018-06-20,2
111,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/20/2018,12:00:00,REGULAR,1092391,4075268,2018-06-20 12:00:00,2,63.0,815.0,878.0,2018-06-20,2
112,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/20/2018,16:00:00,REGULAR,1092490,4075673,2018-06-20 16:00:00,2,99.0,405.0,504.0,2018-06-20,2
113,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/20/2018,20:00:00,REGULAR,1092732,4076276,2018-06-20 20:00:00,2,242.0,603.0,845.0,2018-06-20,2
114,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/21/2018,00:00:00,REGULAR,1092785,4076429,2018-06-21 00:00:00,3,53.0,153.0,206.0,2018-06-20,2
115,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/21/2018,04:00:00,REGULAR,1092786,4076433,2018-06-21 04:00:00,3,1.0,4.0,5.0,2018-06-21,3
116,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/21/2018,08:00:00,REGULAR,1092797,4076687,2018-06-21 08:00:00,3,11.0,254.0,265.0,2018-06-21,3
117,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/21/2018,12:00:00,REGULAR,1092843,4077474,2018-06-21 12:00:00,3,46.0,787.0,833.0,2018-06-21,3
118,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/21/2018,16:00:00,REGULAR,1092936,4077844,2018-06-21 16:00:00,3,93.0,370.0,463.0,2018-06-21,3
119,A002,R051,02-03-00,59 ST,NQR456W,BMT,06/21/2018,20:00:00,REGULAR,1093213,4078436,2018-06-21 20:00:00,3,277.0,592.0,869.0,2018-06-21,3
